index,adjusted,underlying
2016-04-07,134.25,129.18
2016-04-08,134.34,129.31
2016-04-11,134.14,129.3
2016-04-12,134.1,129.35
2016-04-14,133.64,128.72
2016-04-15,133.54,128.81
2016-04-18,133.72,128.81
2016-04-19,133.36,128.85
2016-04-20,133.77,129.25
2016-04-21,133.8,129.01
2016-04-22,133.57,129.06
2016-04-25,133.83,128.98
2016-04-26,133.78,129.17
2016-04-27,134.09,129.21
2016-04-28,134.34,129.28
2016-04-29,134.25,129.4
2016-05-02,134.06,129.21
2016-05-03,133.91,129.39
2016-05-04,134.41,129.65
2016-05-09,134.54,129.7
2016-05-10,134.69,129.73
2016-05-11,134.52,129.73
2016-05-12,134.55,129.76
2016-05-13,134.5,129.71
2016-05-16,134.55,129.72
2016-05-17,134.48,129.46
2016-05-18,134.35,129.29
2016-05-19,133.79,128.98
2016-05-20,133.9,129.28
2016-05-23,134.1,129.3
2016-05-24,134.12,129.68
2016-05-25,134.43,129.53
2016-05-26,134.46,129.46
2016-05-27,134.38,129.61
2016-05-30,134.07,129.19
2016-05-31,134.21,129.24
2016-06-01,134.63,129.81
2016-06-02,134.64,129.76
2016-06-03,134.66,130.0
2016-06-07,135.2,130.31
2016-06-08,135.39,130.49
2016-06-09,135.75,130.95
2016-06-10,135.89,130.95
2016-06-13,136.07,131.3
2016-06-14,136.2,131.07
2016-06-15,136.13,131.25
2016-06-16,136.52,131.7
2016-06-17,136.38,131.47
2016-06-20,136.07,131.0
2016-06-21,135.88,131.19
2016-06-22,135.81,130.95
2016-06-23,135.81,131.05
2016-06-24,135.94,132.4
2016-06-27,137.55,132.61
2016-06-28,137.68,132.57
2016-06-29,137.67,132.86
2016-06-30,137.7,132.77
2016-07-01,137.88,133.42
2016-07-04,138.33,133.36
2016-07-05,138.64,133.27
2016-07-06,138.75,133.77
2016-07-07,138.73,133.75
2016-07-08,138.62,133.75
2016-07-11,138.79,133.74
2016-07-12,138.53,133.64
2016-07-13,138.49,133.56
2016-07-14,138.75,133.78
2016-07-15,138.43,133.58
2016-07-18,138.34,133.38
2016-07-19,138.56,133.19
2016-07-20,138.25,133.3
2016-07-21,138.06,133.1
2016-07-22,138.17,133.33
2016-07-25,138.18,133.26
2016-07-26,138.4,133.42
2016-07-27,138.39,133.5
2016-07-28,138.82,134.03
2016-07-29,138.68,133.7
2016-08-01,138.89,133.9
2016-08-02,138.61,133.63
2016-08-03,138.17,133.21
2016-08-04,138.3,133.33
2016-08-05,138.57,133.59
2016-08-08,138.37,133.11
2016-08-09,138.24,133.27
